author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/304424290/;Москва;sale;flat;3;9;4;287.0;350000000;2021;-1;-1;-1;-1;-1;16,2 м²;+79645658096;Хамовники;Саввинская набережная;13;Киевская;SAVVIN RIVER RESIDENCE
Абсолют Недвижимость;developer;https://www.cian.ru/sale/flat/304058024/;Москва;sale;flat;3;20;4;102.4;18953124;2027;-1;Панельный, монолитный;-1;Без отделки, чистовая;47,4 м²;-1;+74951475836;;;3;Филатов Луг;Город-парк Первый Московский
1-й ДСК;developer;https://www.cian.ru/sale/flat/308302963/;Москва;sale;flat;9;15;4;85.0;28766805;2026;-1;Монолитный;-1;Предчистовая, чистовая;49,1 м²;9 м²;+74951379947;Гольяново;Монтажная ;вл8/24;Щёлковская;1-й Измайловский
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/292773654/;Москва;sale;flat;3;9;4;130.0;205000000;2021;-1;-1;-1;-1;-1;10 м²;+79645656034;Хамовники;Саввинская набережная;13;Киевская;SAVVIN RIVER RESIDENCE
Пионер;developer;https://www.cian.ru/sale/flat/303136061/;Москва;sale;flat;14;18;4;138.5;158765458;2028;-1;Монолитный;-1;Без отделки, чистовая;-1;-1;+74951370987;Донской;2-й Донской проезд;10;Ленинский проспект;SHIFT
