author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
ФСК;developer;https://www.cian.ru/sale/flat/295217189/;Москва;sale;flat;2;43;4;94.3;52930873;2025;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;46,2 м²;8 м²;+74951387123;Хорошево-Мневники;к5/2;к5/2;Звенигородская;Сидней Сити ЖК
Центр-Инвест;representative_developer;https://www.cian.ru/sale/flat/306176739/;Москва;sale;flat;3;28;4;106.1;52943491;2022;-1;Монолитный;-1;Без отделки;59,3 м²;23,8 м²;+74951347281;Раменки;Винницкая ;8к2;Раменки;Настоящее
Главстрой;developer;https://www.cian.ru/sale/flat/307942399/;Москва;sale;flat;4;7;4;107.3;53102770;2027;-1;Монолитный;-1;Без отделки;69,5 м²;6,6 м²;+74951387141;Котловка;31/2;31/2;Профсоюзная;Новые Академики ЖК
Брусника;developer;https://www.cian.ru/sale/flat/305428127/;Москва;sale;flat;1;15;4;191.9;53140000;2027;-1;Монолитно-кирпичный;-1;Предчистовая;48,2 м²;36,4 м²;+74951375043;Нижегородский;;;Нижегородская;Квартал Издание ЖК
Донстрой;developer;https://www.cian.ru/sale/flat/308969868/;Москва;sale;flat;48;50;4;123.1;55124180;2027;-1;Монолитный;-1;Без отделки;40,2 м²;42,1 м²;+74951387177;Раменки;м. Мичуринский проспект;;Мичуринский проспект;Событие
