author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
ID 20496277;unknown;https://www.cian.ru/sale/flat/299985533/;Москва;sale;flat;2;14;4;93.4;36500000;2022;-1;-1;-1;-1;62 м²;22 м²;+79645671685;Останкинский;Сельскохозяйственная ;39;Ботанический сад;Green park
Capital Group;representative_developer;https://www.cian.ru/sale/flat/304746745/;Москва;sale;flat;16;41;4;117.95;51308250;2024;-1;Монолитно-кирпичный;-1;Без отделки;84,2 м²;24,6 м²;+74951379051;Пресненский;;;Шелепиха;Хедлайнер ЖК
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/307093784/;Москва;sale;flat;8;21;4;101.3;45500000;2023;-1;-1;-1;-1;53,1 м²;11 м²;+79057143761;Даниловский;проспект Лихачева;16к1;Технопарк;Квартал на набережной NOW
VESPER;developer;https://www.cian.ru/sale/flat/306595900/;Москва;sale;flat;1;5;4;453.2;1042360000;2027;-1;-1;-1;Чистовая с мебелью;-1;-1;+74951346294;Пресненский;Трехпрудный переулок;9С1;Маяковская;Клубный дом Левенсон
ДомДау;developer;https://www.cian.ru/sale/flat/292485318/;Москва;sale;flat;63;85;4;153.63;;2027;-1;Монолитный;-1;Черновая;-1;-1;+74951379093;Пресненский;Московский международный деловой центр Москва-Сити тер.;;;Дом Дау
