author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
ВСЕ НАЧИНАЕТСЯ С МЕЧТЫ;real_estate_agent;https://www.cian.ru/sale/flat/307101491/;Москва;sale;flat;17;51;4;100.7;66000000;-1;-1;-1;-1;-1;-1;43 м²;+79180685384;Пресненский;Шмитовский проезд;39к8;Шелепиха;Headliner
Ташир;developer;https://www.cian.ru/sale/flat/274701404/;Москва;sale;flat;2;17;4;117.3;66333150;2024;-1;Монолитный;-1;Без отделки, предчистовая, черновая, чистовая;64,7 м²;9,5 м²;+74951347286;Раменки;Мичуринский проспект;вл30Б;Ломоносовский проспект;Legacy
ASTERUS;developer;https://www.cian.ru/sale/flat/308567225/;Москва;sale;flat;10;11;4;113.0;;2022;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая;68,1 м²;12,8 м²;+74951387034;Покровское-Стрешнево;Летная ;95Бк2;Спартак;ÁLIA
Эталон;developer;https://www.cian.ru/sale/flat/303393089/;Москва;sale;flat;3;9;4;129.7;66608642;2024;-1;Монолитно-кирпичный, монолитный;-1;Без отделки;68,3 м²;13,6 м²;+74951387063;Даниловский;набережная Марка Шагала;11к1;Технопарк;Shagal
Level Group;developer;https://www.cian.ru/sale/flat/308959666/;Москва;sale;flat;51;54;4;97.5;;2025;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, предчистовая, чистовая;74 м²;7,9 м²;+74951374693;Очаково-Матвеевское;;к1;Мичуринский проспект;Левел Мичуринский ЖК
