author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
EstateLiga;real_estate_agent;https://www.cian.ru/sale/flat/294879897/;Москва;sale;flat;2;12;3;100.0;35990000;2023;-1;-1;-1;-1;50,3 м²;15,5 м²;+79660562071;Даниловский;Восточная ;4Ак4;Автозаводская;RiverSky
ID 413522;realtor;https://www.cian.ru/sale/flat/305879291/;Москва;sale;flat;7;8;3;79.9;35850000;-1;-1;-1;-1;-1;52 м²;10 м²;+79163128438;Беговой; Правды;6/34;Белорусская;
СЕДЬМОЕ НЕБО;real_estate_agent;https://www.cian.ru/sale/flat/307945731/;Москва;sale;flat;4;11;3;98.0;36300000;2022;-1;-1;-1;-1;56 м²;17 м²;+79645643170;Останкинский; Годовикова;11к2;Алексеевская;iLove
Prime;real_estate_agent;https://www.cian.ru/sale/flat/301908209/;Москва;sale;flat;14;32;3;90.0;36500000;-1;-1;-1;-1;-1;-1;13 м²;+79660644026;Богородское;Погонный проезд;3ак1;Белокаменная;Лосиный остров
INVEST7;real_estate_agent;https://www.cian.ru/sale/flat/308631292/;Москва;sale;flat;11;19;3;75.0;37000000;2019;-1;-1;-1;-1;-1;8,9 м²;+79660471227;Пресненский; Пресненский Вал;21;Белорусская;Пресненский вал 21
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/303957433/;Москва;sale;flat;8;24;3;79.0;36900000;-1;-1;-1;-1;-1;27,9 м²;24,2 м²;+79647887587;Хорошево-Мневники;Шелепихинская набережная;34к4;Шелепиха;Сердце Столицы
Verges of estate;real_estate_agent;https://www.cian.ru/sale/flat/305632286/;Москва;sale;flat;17;20;3;75.0;39400000;2011;-1;-1;-1;-1;-1;14 м²;+79853416489;Тропарево-Никулино; Мичуринский проспект Олимпийская деревня;1к1;Мичуринский проспект;Чемпион парк
Московский Квартал;real_estate_agent;https://www.cian.ru/sale/flat/308749840/;Москва;sale;flat;2;6;3;87.0;39999990;1949;-1;-1;-1;-1;57,4 м²;11 м²;+79646348192;Беговой;Ленинградский проспект;13С1;Белорусская;
Mansion1;real_estate_agent;https://www.cian.ru/sale/flat/305580355/;Москва;sale;flat;5;28;3;86.0;39900000;1999;-1;-1;-1;-1;66 м²;10 м²;+79150907006;Можайский;Можайское шоссе;36;Рабочий посёлок;
