author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
ГОРОБМЕН;real_estate_agent;https://www.cian.ru/sale/flat/306607629/;Москва;sale;flat;5;16;3;77.5;27200000;1985;-1;-1;-1;-1;46 м²;10,3 м²;+79057179161;Войковский;5-й Новоподмосковный переулок;4К1;Войковская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308743651/;Москва;sale;flat;4;4;3;129.0;31950000;-1;-1;-1;-1;-1;80 м²;15 м²;+79166022473;Марьина роща;проезд 12-й Марьиной рощи;8С3;Марьина Роща;Лофт-квартал Studio #12
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/302848105/;Москва;sale;flat;4;11;3;98.0;36300000;-1;-1;-1;-1;-1;56 м²;18,7 м²;+79672092511;Останкинский; Годовикова;11к2;Алексеевская;iLove
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/308549859/;Москва;sale;flat;29;53;3;81.7;38000000;2021;-1;-1;-1;-1;48,7 м²;13,9 м²;+79623616647;Хорошево-Мневники; Народного Ополчения;15К3;Народное Ополчение;Wellton Towers
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/305548997/;Москва;sale;flat;12;35;3;95.7;38500000;-1;-1;-1;-1;-1;57,3 м²;19 м²;+79672092511;Останкинский; Годовикова;11к5;Алексеевская;iLove
РКС Девелопмент;developer;https://www.cian.ru/sale/flat/301447764/;Москва;sale;flat;7;16;3;82.79;38431118;2025;-1;Монолитный;-1;Чистовая;-1;28,2 м²;+74951387206;Даниловский;Автозаводская ;24К1;Тульская;Дом на набережной INSIDER
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/293036101/;Москва;sale;flat;7;21;3;78.7;27500000;-1;-1;-1;-1;-1;49,4 м²;12,3 м²;+79057190310;Хорошевский;9Ак7;9Ак7;Полежаевская;Зорге 9 ЖК
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308792799/;Москва;sale;flat;2;27;3;59.0;27990000;2025;-1;-1;-1;Без отделки;38,6 м²;15,4 м²;+79856327486;Замоскворечье;Летниковская ;4С5;Павелецкая;Voxhall
Homeapp;real_estate_agent;https://www.cian.ru/sale/flat/307270160/;Москва;sale;flat;7;21;3;67.4;31000000;2018;-1;-1;-1;-1;38 м²;14,3 м²;+79857048937;Фили-Давыдково;Славянский бульвар;9К5;Славянский бульвар;Квартал Триумфальный
