author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Апрелевка С2;developer;https://www.cian.ru/sale/flat/297846981/;Москва;sale;flat;3;3;3;71.3;10267200;2022;-1;-1;-1;Без отделки;-1;-1;+74951374087;ТАО (Троицкий); Генерала Донскова;27к4;;Борисоглебское
Ордер;real_estate_agent;https://www.cian.ru/sale/flat/280730686/;Москва;sale;flat;8;9;3;80.8;10400000;2024;-1;-1;-1;Без отделки;44,3 м²;12,5 м²;+79154398945;; Луговая;;Крёкшино;Эдельвейс
;;https://www.cian.ru/sale/flat/298336837/;Москва;sale;flat;2;9;3;83.8;10391200;2024;-1;-1;-1;Без отделки;-1;-1;+74951376364;;;к5Б;Крёкшино;Эдельвейс ЖК
А101;developer;https://www.cian.ru/sale/flat/306745035/;Москва;sale;flat;3;10;3;62.3;10427279;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;28,5 м²;17,2 м²;+74951375220;;;3.1;Толстопальцево;Родные кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/307513805/;Москва;sale;flat;2;9;3;62.8;10439056;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;25,7 м²;19 м²;+74951375220;;;2;Толстопальцево;Родные кварталы ЖК
А101;developer;https://www.cian.ru/sale/flat/306745920/;Москва;sale;flat;6;9;3;56.7;10648838;2025;-1;-1;-1;Без отделки;32,4 м²;15,4 м²;+74951344536;;;7.1;Бунинская аллея;Бунинские Кварталы ЖК
Новые Ватутинки;developer;https://www.cian.ru/sale/flat/303068278/;Москва;sale;flat;2;9;3;56.8;11284000;2026;-1;Монолитный;-1;Без отделки, чистовая;37,6 м²;4,3 м²;+74951378831;;;;Кедровая;Новые Ватутинки, мкр. Заречный
