author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Основа;developer;https://www.cian.ru/sale/flat/286346554/;Москва;sale;flat;2;29;3;56.8;17892000;2025;-1;Монолитный;-1;Без отделки, предчистовая, черновая, чистовая;43,6 м²;8,2 м²;+74951377247;Черемушки; Наметкина;вл10;Новые Черёмушки;Nametkin Tower
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/306564372/;Москва;sale;flat;2;9;3;123.0;135000000;2004;-1;-1;-1;-1;-1;10 м²;+79099968126;Хамовники;переулок 1-й Тружеников;15;Киевская;
EXCLUSIVE CITY;real_estate_agent;https://www.cian.ru/sale/flat/301402981/;Москва;sale;flat;30;73;3;185.0;90000000;2009;-1;-1;-1;-1;-1;-1;+79850739781;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
MR Group;developer;https://www.cian.ru/sale/flat/300288720/;Москва;sale;flat;28;36;3;83.85;47306010;2025;-1;Монолитный;-1;Предчистовая, чистовая;33,5 м²;-1;+74951374843;Савеловский;;;Дмитровская;Симфония 34 ЖК
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/300748810/;Москва;sale;flat;14;16;3;85.0;66900000;2023;-1;-1;-1;-1;40 м²;14 м²;+79645669743;Беговой; 1-я Ямского Поля;1к1;Белорусская;Slava
Мангазея;developer;https://www.cian.ru/sale/flat/304291420/;Москва;sale;flat;13;24;3;91.4;46284960;2027;-1;Монолитный;-1;Без отделки;-1;-1;+74951375216;Левобережный;Ленинградское шоссе;;Беломорская;Мангазея на Речном
Est-a-Tet Агент;real_estate_agent;https://www.cian.ru/sale/flat/308398021/;Москва;sale;flat;12;28;3;61.3;35550000;2022;-1;-1;-1;-1;-1;13,3 м²;+79104120388;Раменки;Винницкая ;8к2;Раменки;Настоящее
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308564040/;Москва;sale;flat;34;41;3;80.8;61000000;2024;-1;-1;-1;-1;47 м²;8 м²;+79660481433;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
3SGroup;developer;https://www.cian.ru/sale/flat/304988890/;Москва;sale;flat;3;17;3;65.6;15138253;2026;-1;-1;-1;Без отделки;35,4 м²;15,7 м²;+74951374320;;;;Корниловская;FOREVILLE
