author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/304542743/;Москва;sale;flat;9;17;3;77.5;24990000;1993;-1;-1;-1;-1;46,4 м²;10,2 м²;+79099969014;Тропарево-Никулино;Никулинская ;23К3;Озёрная;
Замоскворечье;real_estate_agent;https://www.cian.ru/sale/flat/308155578/;Москва;sale;flat;17;17;3;74.0;25000000;1995;-1;-1;-1;-1;46 м²;10 м²;+79153060339;Черемушки;Новочеремушкинская ;50К3;Новые Черёмушки;
ID 57370241;homeowner;https://www.cian.ru/sale/flat/307358285/;Москва;sale;flat;6;28;3;62.8;25000000;-1;-1;-1;-1;-1;-1;16 м²;+79031181086;Покровское-Стрешнево;Волоколамское шоссе;95/2к5;Трикотажная;City Bay
Этажи Москва;real_estate_agent;https://www.cian.ru/sale/flat/308072905/;Москва;sale;flat;1;17;3;73.0;25500000;1997;-1;-1;-1;-1;-1;9 м²;+79660610651;Черемушки; Наметкина;9К3;Новые Черёмушки;
Любимый город;real_estate_agent;https://www.cian.ru/sale/flat/307851868/;Москва;sale;flat;14;22;3;79.9;25700000;-1;-1;-1;-1;-1;50,5 м²;9,8 м²;+79092943612;Обручевский; Обручева;15К2;Новаторская;
ID 74438895;realtor;https://www.cian.ru/sale/flat/307668521/;Москва;sale;flat;8;29;3;80.7;25800550;2025;-1;-1;-1;Чистовая;-1;-1;+79850229651;Южнопортовый;Волгоградский проспект;32/3к4;Угрешская;Метрополия
Павел Михайлов;realtor;https://www.cian.ru/sale/flat/308089125/;Москва;sale;flat;28;29;3;81.2;29289082;2022;-1;-1;-1;-1;-1;12,1 м²;+79645385768;Головинский;Пулковская ;2;Водный стадион;ЛЕНИНГРАDКА 58
Самолет плюс Троицк;real_estate_agent;https://www.cian.ru/sale/flat/307253359/;Москва;sale;flat;4;5;3;75.9;29600000;1957;-1;-1;-1;-1;49,6 м²;11 м²;+79052255629;Академический; Ивана Бабушкина;17К1;Академическая;
BELFORT;real_estate_agent;https://www.cian.ru/sale/flat/307749419/;Москва;sale;flat;2;23;3;60.0;29900000;2024;-1;-1;-1;-1;34 м²;10 м²;+79660593738;Хорошевский;9Ак7;9Ак7;Зорге;Зорге 9 ЖК
