author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Концерн Русич;developer;https://kotelniki.cian.ru/sale/flat/306227354/;Московская Область;sale;flat;19;25;3;74.0;12180980;2025;-1;-1;-1;Без отделки;37,5 м²;13 м²;+74997096884;;;11;Котельники;РУСИЧ Котельники Парк
ФСК Агент;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/303121400/;Московская Область;sale;flat;19;25;3;76.3;13800000;2024;-1;-1;-1;Чистовая;43,9 м²;12,3 м²;+79168789315;; Рождественская;12;Люберцы;1-й Лермонтовский
RDI;developer;https://vidnoye.cian.ru/sale/flat/305757955/;Московская Область;sale;flat;5;9;3;85.8;11987000;2024;-1;-1;-1;Предчистовая;46,8 м²;20,6 м²;+74996486371;;;;;Ново-Молоково
ФСК Агент;real_estate_agent;https://lyubertsy.cian.ru/sale/flat/308493524/;Московская Область;sale;flat;14;26;3;83.7;14000000;2022;-1;-1;-1;-1;55 м²;19 м²;+79855139874;; Рождественская;6;Люберцы;1-й Лермонтовский
MR Group;developer;https://vidnoye.cian.ru/sale/flat/307718674/;Московская Область;sale;flat;6;17;3;55.72;10390164;2024;-1;Панельный, монолитный;-1;Без отделки, предчистовая, чистовая;-1;-1;+74951377036;;;;;"У реки ""Эко Видное 2.0"""
ID 20901560;homeowner;https://balashikha.cian.ru/sale/flat/300666958/;Московская Область;sale;flat;4;18;3;78.0;13999000;2022;-1;-1;-1;-1;48 м²;16,5 м²;+79165142320;; Поликахина;2;Железнодорожная;
EstateLiga;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306974122/;Московская Область;sale;flat;3;6;3;72.8;11500000;2019;-1;-1;-1;-1;42,4 м²;10,2 м²;+79651097781;;бульвар Тенистый;8;Медведково;Императорские Мытищи
