author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
;;https://mytishchi.cian.ru/sale/flat/306324758/;Московская Область;sale;flat;16;17;3;98.7;20871102;2025;-1;Монолитно-кирпичный;-1;Без отделки;-1;-1;+74951384971;;Пионерская ;10;Медведково;Мытищи Сити
ЖилСтрой;developer;https://khimki.cian.ru/sale/flat/306030632/;Московская Область;sale;flat;1;17;3;80.74;20924404;2025;-1;Монолитный;-1;Без отделки;-1;-1;+74951345786;;;;Планерная;Планерный квартал ЖК
ФСК;developer;https://vidnoye.cian.ru/sale/flat/299151797/;Московская Область;sale;flat;5;16;3;87.6;21056900;2024;-1;Монолитный;-1;Без отделки, предчистовая, чистовая;47,9 м²;11,9 м²;+74951377570;;;;;Римский
ФСК;developer;https://vidnoye.cian.ru/sale/flat/289395302/;Московская Область;sale;flat;1;16;3;88.7;21171625;2024;-1;Монолитный;-1;Без отделки, предчистовая, чистовая;47,9 м²;12,3 м²;+74951377570;;;;;Римский
1-й ДСК;developer;https://vidnoye.cian.ru/sale/flat/302414194/;Московская Область;sale;flat;15;22;3;83.9;21071485;2025;-1;Панельный, монолитный;-1;Без отделки, предчистовая, чистовая;46,3 м²;14,3 м²;+74951346259;Южная Битца ЖК;бульвар Южный;8;;Южная Битца
;;https://podolsk.cian.ru/sale/flat/305978877/;Московская Область;sale;flat;1;8;3;106.6;22370592;2025;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, черновая, чистовая;-1;-1;+78005116552;;;;;Новая Щербинка
