author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
ПРОФИ-ИНВЕСТ;developer;https://pushkino.cian.ru/sale/flat/307263963/;Московская Область;sale;flat;8;25;3;55.8;10124910;2026;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая;22,3 м²;17,5 м²;+74996481993;;;;Медведково;Фабрикант ЖК
Самолет Плюс;real_estate_agent;https://solnechnogorsk.cian.ru/sale/flat/306747150/;Московская Область;sale;flat;5;5;3;51.7;5299000;-1;-1;-1;-1;-1;37,4 м²;6,9 м²;+79660627923;Солнечногорск;Центральная ;2;;
Волоколамская Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305639005/;Московская Область;sale;flat;5;5;3;68.3;4000000;Напишите автору;-1;-1;-1;-1;-1;9 м²;+79623650875;Лотошино рп; Центральная;48;;
1-й ДСК;developer;https://vidnoye.cian.ru/sale/flat/292191199/;Московская Область;sale;flat;19;25;3;84.0;16361982;2025;-1;Панельный;-1;Предчистовая, чистовая;46,3 м²;14,3 м²;+74951377290;; Фруктовые Сады;1к2;Бирюлёво;1-й Южный
Место;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306563768/;Московская Область;sale;flat;7;12;3;64.1;11200000;1985;-1;-1;-1;-1;44,8 м²;6,6 м²;+79629316534;; Маковского;10;Одинцово;
Инвест груп;developer;https://mytishchi.cian.ru/sale/flat/308812188/;Московская Область;sale;flat;16;25;3;60.57;15423181;2025;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;39,5 м²;7,7 м²;+74951384678;;;;Медведково;Кит 2 ЖК
