author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570569/;Московская Область;sale;flat;12;25;3;59.1;13110000;2026;-1;Монолитный;-1;Черновая, чистовая;36,7 м²;3,6 м²;+74951387073;;;;Медведково;Страна.Парковая ЖК
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075905/;Московская Область;sale;flat;13;23;3;59.4;13006636;2026;-1;Монолитный;-1;Без отделки, чистовая;-1;16 м²;+74951377553;;;;Медведково;Белый Grad ЖК
DOGMA;developer;https://pushkino.cian.ru/sale/flat/308722582/;Московская Область;sale;flat;3;15;3;81.91;13040072;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;54,8 м²;8,5 м²;+74951479362;;;;Медведково;Публицист ЖК
Юр-Инвест;developer;https://solnechnogorsk.cian.ru/sale/flat/296012776/;Московская Область;sale;flat;2;4;3;84.77;13077043;2023;-1;Кирпичный;-1;Без отделки;-1;-1;+74951387068;;;;;Бакеево-парк
INGRAD;developer;https://mytishchi.cian.ru/sale/flat/304075868/;Московская Область;sale;flat;15;23;3;59.5;13077725;2026;-1;Монолитный;-1;Без отделки, чистовая;-1;15,6 м²;+74951377553;;;;Медведково;Белый Grad ЖК
;;https://dubna.cian.ru/sale/flat/305589248/;Московская Область;sale;flat;10;14;3;93.4;13076000;2025;-1;-1;-1;-1;-1;-1;+74951384736;;;;;Феникс
Владимир Фетискин;realtor;https://khimki.cian.ru/sale/flat/306085812/;Московская Область;sale;flat;14;25;3;79.0;13500000;2007;-1;-1;-1;-1;-1;11 м²;+79153046552;;проезд Молодежный;6;Молжаниново;
